_id,date,devid,srcip,srcintfrole,poluuid,dstport,dstmac,tz,authserver,eventtime,sessionid,sentpkt,type,srccountry,duration,dsthwversion,dstosname,policyid,subtype,action,devname,dstip,masterdstmac,dstintf,trandisp,dstdevtype,srcintf,sentbyte,dstfamily,level,policytype,dsthwvendor,priority,vpntype,vd,dstintfrole,appcat,service,proto,srcport,logid,policyname,time,dstcountry,user,rcvdbyte,rcvdpkt,dstserver,nifi_datetime,crlevel,crscore,craction,msg,reason,method,logdesc,ui,sn,status,sentdelta,mastersrcmac,srcmac,srcserver,transip,transport,rcvddelta,srchwvendor,identifier,osname,app,srcname,srcswversion,unauthusersource,unauthuser,srcfamily,devtype,srchwversion,pdstport,psrcport,dstuser,dstswversion,dstunauthuser,dstunauthusersource,replysrcintf,srcuuid,dstuuid,applist,apprisk,incidentserialno,hostname,direction,url,appid,eventtype,vwlname,dstregion,dstcity,vwlid,vwlquality,dstinetsvc,dstreputation,utmaction,countapp,server,vpn,locip,role,useralt,dir,cookies,vpntunnel,remport,result,advpnsc,group,init,assignip,xauthuser,outintf,version,xauthgroup,locport,remip,exch,peer_notif,src_int,policy_id,epoch,dst_int,from,voip_proto,kind,profile,session_id,call_id,src_port,event_id,dst_port,to,scertcname,ip,interface,mac,dhcp_msg,lease,tunnelid,tunneltype,dst_host,scertissuer,espauth,esptransform,out_spi,in_spi
jkslG58BimBA0eJ5nSHj,2026-06-30,FG100FTK23080008,172.30.19.8,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782815984109003985,2388152297,28,traffic,Reserved,131,,,81,forward,server-rst,Fiorucci-FG-01,52.108.8.12,,wan1,snat,,VLAN60,17492,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,57172,0000000013,Navigazione_Fiorucci,12:39:44,United,MARIA,17391,35,,2026-07-01T00:47:57,,,,,,,,,,,41,e8:b0:c5:3b:29:f5,e8:b0:c5:3b:29:f5,0,2.117.144.115,57172,132,,,Windows,,ITPOME-LT308,,kerberos,Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rkslG58BimBA0eJ5xCHs,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:f4:eb:10:f6,+0200,FSSO-DC,1782815984279004525,2388171421,8,traffic,Reserved,2,,,77,forward,close,Fiorucci-FG-01,172.30.6.17,00:80:f4:eb:10:f6,VLAN30,noop,,Mac,356,,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,57469,0000000013,MAC-Fiorucci,12:39:44,Reserved,ADM_BOSI,282,6,0,2026-07-01T00:48:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r0slG58BimBA0eJ5xCHs,2026-06-30,FG100FTK23080008,172.30.16.21,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782815984278990825,2388170681,23,traffic,Reserved,7,,,81,forward,client-rst,Fiorucci-FG-01,20.190.177.21,,wan1,snat,,VALN80,6159,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,61158,0000000013,Navigazione_Fiorucci,12:39:44,France,CONFEZIONE.SALAMI,20662,18,,2026-07-01T00:48:07,,,,,,,,,,,,2c:f0:5d:1c:69:99,2c:f0:5d:1c:69:99,0,2.117.144.115,61158,,MSI,,Windows,,ITPOME-WK163.fioruccifood.it,10/11,kerberos,confezione.salami,,Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yEslG58BimBA0eJ56yH2,2026-06-30,FG100FTK23080008,172.30.16.26,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,49673,,+0200,,1782815984549000284,2388171465,5,traffic,Reserved,2,,,75,forward,close,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,212,,notice,policy,,189,,root,undefined,unscanned,tcp/49673,6,64569,0000000013,Fiorucci-MAC,12:39:44,Reserved,,172,4,,2026-07-01T00:48:17,,,,,,,,,,,,00:d8:61:47:71:21,00:d8:61:47:71:21,0,,,,MSI,,,,ITPOME-WP133,,,,,,,135,64568,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yUslG58BimBA0eJ56yH2,2026-06-30,FG100FTK23080008,172.30.16.34,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782815984528995464,2388171489,13,traffic,Reserved,2,,,81,forward,close,Fiorucci-FG-01,52.105.175.53,,wan1,snat,,VALN80,5513,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,57759,0000000013,Navigazione_Fiorucci,12:39:44,Italy,MARCO.MONTANERA,11450,13,,2026-07-01T00:48:17,,,,,,,,,,,,6c:4b:90:b6:c4:2d,6c:4b:90:b6:c4:2d,0,2.117.144.115,57759,,,,Windows,,ITPOME-WP199,11,kerberos,Marco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ksmG58BimBA0eJ5EyEH,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:f4:e5:4a:b8,+0200,FSSO-DC,1782815984689000864,2388171429,12,traffic,Reserved,2,,,77,forward,close,Fiorucci-FG-01,172.30.6.6,00:80:f4:e5:4a:b8,VLAN30,noop,,Mac,540,,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,57472,0000000013,MAC-Fiorucci,12:39:44,Reserved,ADM_BOSI,392,8,0,2026-07-01T00:48:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40smG58BimBA0eJ5EyEH,2026-06-30,FG100FTK23080008,172.30.18.69,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,8883,,+0200,,1782815984683376824,2385395233,4143,traffic,Reserved,20722,,,81,forward,accept,Fiorucci-FG-01,91.228.167.188,,wan1,snat,,VLAN40,216198,,notice,policy,,189,,root,wan,unscanned,tcp/8883,6,51279,0000000020,Navigazione_Fiorucci,12:39:44,Germany,,136224,2082,,2026-07-01T00:48:27,,,,,,,,,,,1248,30:9c:23:bb:4c:60,30:9c:23:bb:4c:60,0,2.117.144.115,51279,768,MSI,,Windows,,ITPOME-WP128,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4EsrG58BimBA0eJ5QyU3,2026-06-30,FG100FTK23080008,10.171.8.3,lan,,53,,+0200,,1782816473839157984,2388238428,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,255.255.255.255,,root,noop,,VLAN410,0,,notice,local-in-policy,,189,,root,undefined,unscanned,DNS,17,54985,0001000014,,12:47:54,Reserved,,0,0,,2026-07-01T00:54:07,,,,,,,,,,,,00:0c:29:95:9c:d9,00:0c:29:95:9c:d9,0,,,,VMware,,Windows,Domain,ITPOME-DC3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4UsrG58BimBA0eJ5QyU7,2026-06-30,FG100FTK23080008,172.30.0.176,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782816473954638464,2388177600,28,traffic,Reserved,446,,,81,forward,accept,Fiorucci-FG-01,142.251.27.138,,wan1,snat,,VLAN30,2607,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,56395,0000000020,Navigazione_Fiorucci,12:47:54,Italy,BERNARDINO.FIORAVANT,9083,41,,2026-07-01T00:54:07,,,,,,,,,,,462,5c:51:4f:69:86:d8,5c:51:4f:69:86:d8,0,2.117.144.115,56395,753,,,Windows,,ITPOME-LT026,10,kerberos,bernardino.fioravant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0srG58BimBA0eJ5aiVL,2026-06-30,FG100FTK23080008,172.30.16.64,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782816473968993004,2388214140,9,traffic,Reserved,181,,,81,forward,accept,Fiorucci-FG-01,40.101.113.4,,wan1,snat,,VALN80,11502,,notice,policy,,189,,root,wan,unscanned,udp/443,17,58573,0000000013,Navigazione_Fiorucci,12:47:54,Italy,SILVIA.ANTONELLI,0,0,,2026-07-01T00:54:17,,,,,,,,,,,,48:2a:e3:87:81:bb,48:2a:e3:87:81:bb,0,2.117.144.115,58573,,,,Windows,,ITPOME-LT144.fioruccifood.it,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_EsrG58BimBA0eJ5aiVL,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:f9:d2:aa,+0200,FSSO-DC,1782816474108994604,2388238024,16,traffic,Reserved,3,,,77,forward,close,Fiorucci-FG-01,172.30.6.168,00:80:67:f9:d2:aa,VLAN30,noop,,Mac,724,,notice,policy,,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,50659,0000000013,MAC-Fiorucci,12:47:54,Reserved,ADM_BOSI,502,10,0,2026-07-01T00:54:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0srG58BimBA0eJ5kSZg,2026-06-30,FG100FTK23080008,172.30.16.62,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782816474108996324,2388206048,3,traffic,Reserved,238,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,205,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,54833,0000000013,Fiorucci-MAC,12:47:54,Reserved,SIMONE,755,3,,2026-07-01T00:54:27,,,,,,,,,,,,98:a4:4e:86:e7:d4,98:a4:4e:86:e7:d4,0,,,,,,Windows,,ITPOME-LT310,10/11,kerberos,Simone,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEsrG58BimBA0eJ5kSZg,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:67:aa:9d:f1,+0200,FSSO-DC,1782816474128995944,2388238124,8,traffic,Reserved,2,PM5560,Android,77,forward,close,Fiorucci-FG-01,172.30.6.5,00:80:67:aa:9d:f1,VLAN30,noop,Industry,Mac,356,Energy,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,50663,0000000013,MAC-Fiorucci,12:47:54,Reserved,ADM_BOSI,282,6,0,2026-07-01T00:54:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LksrG58BimBA0eJ5uCZU,2026-06-30,FG100FTK23080008,172.30.18.43,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,,1782816474168992604,2388237608,23,traffic,Reserved,6,,,81,forward,client-rst,Fiorucci-FG-01,4.207.44.75,,wan1,snat,,VLAN40,11669,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,50907,0000000013,Navigazione_Fiorucci,12:47:54,Ireland,,5252,13,,2026-07-01T00:54:37,,,,,,,,,,,,30:9c:23:bb:4b:d6,30:9c:23:bb:4b:d6,0,2.117.144.115,50907,,MSI,,Windows,,ITPOME-WP101,10,kerberos,Prod_Cotti1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L0srG58BimBA0eJ5uCZi,2026-06-30,FG100FTK23080008,172.30.16.30,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782816474219016904,2388214356,1,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,68,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,53200,0000000013,Fiorucci-MAC,12:47:54,Reserved,LUCA.GUIDOTTI,84,1,,2026-07-01T00:54:37,,,,,,,,,,,,8c:16:45:ca:e0:dd,8c:16:45:ca:e0:dd,0,,,,,,Windows,,ITPOME-LT114,10/11,kerberos,Luca.Guidotti,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEsrG58BimBA0eJ53yZ4,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:b7:c1,+0200,,1782816474228993164,2388214312,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.58,00:08:32:5d:b7:c1,VLAN10,noop,,Mac,80,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,49416,0000000013,MAC-Fiorucci,12:47:54,Reserved,,261,1,0,2026-07-01T00:54:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUsrG58BimBA0eJ53yZ4,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,08:f3:fb:d3:b6:c6,+0200,,1782816474228994704,2388214316,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.70,08:f3:fb:d3:b6:c6,VLAN10,noop,,Mac,83,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,44526,0000000013,MAC-Fiorucci,12:47:54,Reserved,,263,1,0,2026-07-01T00:54:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gkssG58BimBA0eJ5BiaC,2026-06-30,FG100FTK23080008,172.30.16.30,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782816474229003264,2388214324,1,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VALN80,68,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,49571,0000000013,Fiorucci-MAC,12:47:54,Reserved,LUCA.GUIDOTTI,84,1,,2026-07-01T00:54:57,,,,,,,,,,,,8c:16:45:ca:e0:dd,8c:16:45:ca:e0:dd,0,,,,,,Windows,,ITPOME-LT114,10/11,kerberos,Luca.Guidotti,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g0ssG58BimBA0eJ5BiaC,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,08:f3:fb:d3:b6:c6,+0200,,1782816474229005924,2388214384,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.70,08:f3:fb:d3:b6:c6,VLAN10,noop,,Mac,83,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,39224,0000000013,MAC-Fiorucci,12:47:54,Reserved,,265,1,0,2026-07-01T00:54:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uUssG58BimBA0eJ5LSag,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:5d:b7:c1,+0200,,1782816474229011024,2388214352,1,traffic,Reserved,180,,,77,forward,accept,Fiorucci-FG-01,172.30.23.58,00:08:32:5d:b7:c1,VLAN10,noop,,Mac,83,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,46959,0000000013,MAC-Fiorucci,12:47:54,Reserved,,264,1,0,2026-07-01T00:55:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ukssG58BimBA0eJ5LSag,2026-06-30,FG100FTK23080008,172.30.0.135,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782816474229007024,2388214396,1,traffic,Reserved,180,,,75,forward,accept,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VLAN30,81,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,17,65406,0000000013,Fiorucci-MAC,12:47:54,Reserved,ANTONIO.BONANNI,207,1,,2026-07-01T00:55:07,,,,,,,,,,,,98:a4:4e:86:58:74,98:a4:4e:86:58:74,0,,,,,,Windows,,ITPOME-LT311,11,,,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zksoG58BimBA0eJ5XSMB,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:f4:e5:4b:5a,+0200,FSSO-DC,1782816224248998905,2388203991,8,traffic,Reserved,2,,,77,forward,close,Fiorucci-FG-01,172.30.6.11,00:80:f4:e5:4b:5a,VLAN30,noop,,Mac,356,,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,62106,0000000013,MAC-Fiorucci,12:43:44,Reserved,ADM_BOSI,282,6,0,2026-07-01T00:50:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0EsoG58BimBA0eJ5XSMB,2026-06-30,FG100FTK23080008,172.30.0.137,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782816224208993884,2388189051,24,traffic,Reserved,118,,,81,forward,close,Fiorucci-FG-01,52.97.201.210,,wan1,snat,,VLAN30,11765,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,59818,0000000013,Navigazione_Fiorucci,12:43:44,Switzerland,INFOPIKING2,4692,22,,2026-07-01T00:50:57,,,,,,,,,,,,6c:4b:90:b6:c5:95,6c:4b:90:b6:c5:95,0,2.117.144.115,59818,,,,Windows,,ITPOME-WP350.fioruccifood.it,11,kerberos,infopiking2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8UsoG58BimBA0eJ5hCMV,2026-06-30,FG100FTK23080008,172.16.70.48,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,502,00:80:f4:e5:4d:7e,+0200,FSSO-DC,1782816224258998885,2388203987,8,traffic,Reserved,2,,,77,forward,close,Fiorucci-FG-01,172.30.6.7,00:80:f4:e5:4d:7e,VLAN30,noop,,Mac,356,,notice,policy,Schneider,189,ipsecvpn,root,lan,unscanned,HTTPS_and_502,6,62104,0000000013,MAC-Fiorucci,12:43:44,Reserved,ADM_BOSI,282,6,0,2026-07-01T00:51:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ksoG58BimBA0eJ5hCMV,2026-06-30,FG100FTK23080008,172.30.16.30,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,443,,+0200,FSSO-DC,1782816224312176184,2388188471,340,traffic,Reserved,122,,,75,forward,accept,Fiorucci-FG-01,172.16.70.6,,Mac,noop,,VALN80,29454,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,HTTPS,6,58094,0000000020,Fiorucci-MAC,12:43:44,Reserved,LUCA.GUIDOTTI,325164,343,,2026-07-01T00:51:07,,,,,,,,,,,29454,8c:16:45:ca:e0:dd,8c:16:45:ca:e0:dd,0,,,325164,,,Windows,,ITPOME-LT114,10/11,kerberos,Luca.Guidotti,,,,,,ADM_REPPUCCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0soG58BimBA0eJ5qyQj,2026-06-30,FG100FTK23080008,172.16.70.42,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,161,00:08:32:28:e4:c1,+0200,,1782816224348994005,2388179431,2,traffic,Reserved,181,,,77,forward,accept,Fiorucci-FG-01,172.30.23.68,00:08:32:28:e4:c1,VLAN10,noop,,Mac,166,,notice,policy,Cisco,189,ipsecvpn,root,lan,unscanned,SNMP,17,35944,0000000013,MAC-Fiorucci,12:43:44,Reserved,,358,2,0,2026-07-01T00:51:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEsoG58BimBA0eJ5qyQj,2026-06-30,FG100FTK23080008,172.30.10.160,lan,,1232,,+0200,,1782816224371267724,2388204443,0,traffic,Reserved,0,,,0,local,deny,Fiorucci-FG-01,172.30.15.255,,root,noop,,VLAN30,0,,notice,local-in-policy,,189,,root,undefined,unscanned,MMS,17,1232,0001000014,,12:43:44,Reserved,,0,0,,2026-07-01T00:51:17,,,,,,,,,,,,00:40:c1:37:4a:46,00:40:c1:37:4a:46,0,,,,,,,MMS,SCII20177320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUsoG58BimBA0eJ50iQz,2026-06-30,FG100FTK23080008,172.30.19.92,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782816224354417525,2388188251,9,traffic,Reserved,123,,,81,forward,accept,Fiorucci-FG-01,20.20.35.96,,wan1,snat,,VLAN60,3069,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,60352,0000000020,Navigazione_Fiorucci,12:43:44,Italy,GABRIELE.MORELLI,4611,8,,2026-07-01T00:51:27,,,,,,,,,,,3069,38:18:68:69:36:d8,38:18:68:69:36:d8,0,2.117.144.115,60352,4611,,,Windows,,ITPOME-LT303,10/11,kerberos,Gabriele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JksoG58BimBA0eJ50iQ2,2026-06-30,FG100FTK23080008,172.30.0.149,lan,d9b04458-e015-51f0-6a14-a1da4ecedd33,53,,+0200,FSSO-DC,1782816224468993144,2388204095,7,traffic,Reserved,2,,,75,forward,close,Fiorucci-FG-01,172.16.70.2,,Mac,noop,,VLAN30,326,,notice,policy,,189,ipsecvpn,root,undefined,unscanned,DNS,6,60056,0000000013,Fiorucci-MAC,12:43:44,Reserved,FABRIZIO.DEJULIO,403,6,,2026-07-01T00:51:27,,,,,,,,,,,,98:a4:4e:86:08:c3,98:a4:4e:86:08:c3,0,,,,,,Windows,,FIORUCCIFOOD,10/11,kerberos,Fabrizio.DeJulio,,,,,,ADM_SUPPORTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0soG58BimBA0eJ5-SRD,2026-06-30,FG100FTK23080008,172.16.70.37,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,3173,00:40:8c:cd:00:50,+0200,,1782816224538994464,2388204179,5,traffic,Reserved,1,,,77,forward,close,Fiorucci-FG-01,172.30.5.130,00:40:8c:cd:00:50,VLAN30,noop,,Mac,212,,notice,policy,Axis,189,ipsecvpn,root,lan,unscanned,tcp/3173,6,59403,0000000013,MAC-Fiorucci,12:43:44,Reserved,,2433,5,0,2026-07-01T00:51:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,59401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QEsoG58BimBA0eJ5-SRD,2026-06-30,FG100FTK23080008,172.30.19.9,lan,e0e086cc-e3d3-51f0-8355-f7a89d932643,443,,+0200,FSSO-DC,1782816224598764545,2387610311,61,traffic,Reserved,4294,,,81,forward,accept,Fiorucci-FG-01,4.207.247.138,,wan1,snat,,VLAN60,7488,,notice,policy,,189,,root,wan,unscanned,HTTPS,6,49410,0000000020,Navigazione_Fiorucci,12:43:44,Ireland,CAMILLA.DEVITO,31316,62,,2026-07-01T00:51:37,,,,,,,,,,,259,58:ce:2a:f8:9d:4b,58:ce:2a:f8:9d:4b,0,2.117.144.115,49410,0,,,Windows,,ITPOME-TB1059.fioruccifood.it,11,kerberos,Camilla.Devito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WkspG58BimBA0eJ5ICRX,2026-06-30,FG100FTK23080008,172.16.70.37,undefined,4a3d9eee-e01d-51f0-ff22-376c23423d13,21,00:40:8c:cd:00:50,+0200,,1782816224608992564,2388204179,15,traffic,Reserved,1,,,77,forward,close,Fiorucci-FG-01,172.30.5.130,00:40:8c:cd:00:50,VLAN30,noop,,Mac,685,,notice,policy,Axis,189,ipsecvpn,root,lan,unscanned,FTP,6,59401,0000000013,MAC-Fiorucci,12:43:44,Reserved,,1006,17,0,2026-07-01T00:51:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
